res1,res2,delta,Cscore,Real
8,154,146,0.9590205252170563,False
62,94,32,0.9589039623737335,False
21,102,81,0.9583895981311799,False
92,141,49,0.958124765753746,False
15,20,5,0.9580392867326737,True
87,140,53,0.9578716132789851,False
87,159,72,0.9572382509708405,False
1,60,59,0.9561468958854675,False
133,149,16,0.9560091644525528,False
19,159,140,0.9556074663996696,False
132,143,11,0.9551669180393219,False
2,141,139,0.9545698180794716,False
8,124,116,0.9530496805906296,False
33,69,36,0.9524839714169502,False
15,123,108,0.9524089395999908,True
20,147,127,0.9519926406443119,False
104,132,28,0.9518850550055504,False
97,149,52,0.9515033349394798,False
79,103,24,0.9502751022577286,False
6,89,83,0.9501719534397125,False
13,89,76,0.9497273184359074,False
60,142,82,0.9496159926056862,False
40,63,23,0.9494408026337624,False
115,141,26,0.9493759840726852,False
33,101,68,0.946441438794136,False
3,142,139,0.9451936632394791,False
128,150,22,0.9422745674848556,False
7,49,42,0.941508537530899,False
39,144,105,0.9415059804916381,False
3,68,65,0.9407227158546447,False
69,118,49,0.9406137794256211,False
81,102,21,0.9403788954019546,False
65,79,14,0.939880658686161,False
31,57,26,0.9398577660322189,False
16,119,103,0.9390970528125763,False
4,29,25,0.938798600435257,False
68,145,77,0.938684618473053,False
30,151,121,0.9382424086332322,False
134,158,24,0.9377591848373413,True
1,59,58,0.9376770079135894,False
118,145,27,0.9374610185623169,False
28,52,24,0.9371624171733857,False
1,7,6,0.9362524628639222,False
92,156,64,0.9359608858823776,False
2,155,153,0.9344996929168701,False
75,91,16,0.9339827299118042,False
28,143,115,0.9334654785692692,False
23,56,33,0.9334167450666427,False
80,98,18,0.9328356839716434,False
42,47,5,0.9319429904222488,True
3,37,34,0.9312446713447571,False
26,153,127,0.9311263032257557,False
99,140,41,0.9296566992998123,False
33,83,50,0.9273472696542739,False
133,143,10,0.9263432532548904,False
104,145,41,0.9257630288600922,False
17,87,70,0.9246829569339752,False
75,149,74,0.9230226188898086,False
16,121,105,0.9222631245851517,True
74,154,80,0.9221340298652649,False
70,91,21,0.9216796867549419,False
89,121,32,0.9215030506253242,False
39,92,53,0.9212863400578499,True
115,137,22,0.920289295911789,False
1,93,92,0.9176295399665833,False
74,88,14,0.9169798195362091,False
33,116,83,0.9166055887937545,False
19,150,131,0.9164863467216492,False
49,153,104,0.9154676914215087,False
71,79,8,0.9150701493024826,False
52,112,60,0.9144195288419723,False
58,75,17,0.914092729985714,False
79,102,23,0.9128544270992279,False
1,154,153,0.9122325353324413,False
20,26,6,0.9109555006027221,False
6,159,153,0.9109391614794731,False
82,159,77,0.9107920363545418,False
91,146,55,0.9107772648334503,False
65,99,34,0.908461244404316,False
34,53,19,0.908407700061798,False
73,89,16,0.9083810538053513,False
13,22,9,0.9076014116406441,False
19,71,52,0.9075830489397049,False
30,148,118,0.9063196688890457,False
56,120,64,0.905034989118576,False
52,102,50,0.904526349902153,False
112,142,30,0.9042878895998001,False
71,88,17,0.904178736358881,False
138,159,21,0.902651983499527,False
110,149,39,0.9022324591875076,False
26,85,59,0.9019696682691574,False
129,141,12,0.8991842329502105,False
69,101,32,0.8986593008041381,False
3,91,88,0.8975664377212524,True
68,154,86,0.895792207121849,False
29,70,41,0.8954361021518707,False
139,149,10,0.8924150228500366,False
38,84,46,0.8920621395111084,False
117,158,41,0.8911260671913623,False
60,81,21,0.889862222224474,True
17,154,137,0.8873672515153885,False
26,77,51,0.8872551828622818,False
24,141,117,0.8870457679033279,False
111,136,25,0.8864553786814213,False
150,157,7,0.8863901510834694,False
108,130,22,0.8861545264720917,False
38,121,83,0.8848583191633225,False
31,82,51,0.8844494864344596,False
47,148,101,0.8836183317005635,False
30,69,39,0.8821514695882797,False
1,83,82,0.8803611367940902,False
72,89,17,0.8799423217773438,False
52,76,24,0.8798244744539261,False
3,132,129,0.8792724296450615,False
87,124,37,0.8790523380041122,False
25,145,120,0.8788204759359359,False
19,143,124,0.8786877855658531,False
11,20,9,0.8785434901714325,False
85,133,48,0.8782859981060028,False
7,103,96,0.876693207025528,False
97,134,37,0.8752674609422684,False
89,102,13,0.8744577258825302,False
135,159,24,0.8741829633712769,False
60,134,74,0.8730693459510803,False
16,143,127,0.8729671239852905,False
92,149,57,0.8723233804106713,False
85,151,66,0.8715749099850655,False
145,150,5,0.8713144287467003,False
16,72,56,0.8711890578269958,False
102,153,51,0.8709733963012696,False
114,123,9,0.8702167689800262,False
38,47,9,0.869615513086319,False
33,145,112,0.8683764308691024,False
58,128,70,0.8679863043129444,False
39,125,86,0.8677423745393753,False
91,97,6,0.8666777238249779,False
102,152,50,0.8664477542042732,False
16,146,130,0.8664101213216782,False
16,159,143,0.8658825814723968,False
34,97,63,0.8647846639156341,False
87,157,70,0.8647022657096386,False
38,56,18,0.8644603563472628,False
47,139,92,0.8642748892307281,False
16,114,98,0.8640467986464501,False
26,139,113,0.8636535063385964,False
56,108,52,0.8636254042387008,False
61,130,69,0.8634147971868515,False
2,137,135,0.8622959554195404,False
33,86,53,0.8617378085851669,False
62,149,87,0.8612459406256676,False
150,158,8,0.8586129128932953,False
34,141,107,0.8585477322340012,False
90,141,51,0.8565775632858277,False
119,141,22,0.856030310690403,False
9,21,12,0.8549030810594559,False
79,136,57,0.854851221293211,False
51,82,31,0.8540867567062378,False
86,142,56,0.8539944440126419,False
38,52,14,0.8537546157836914,False
114,133,19,0.8513174921274185,False
111,157,46,0.8507486924529075,False
1,130,129,0.8505921185016632,False
131,137,6,0.8504592537879944,False
45,52,7,0.8498826712369919,False
23,57,34,0.8494673311710358,False
34,71,37,0.8493154942989349,False
61,114,53,0.8492425560951233,False
71,141,70,0.8481692835688591,False
3,150,147,0.8479957204312086,False
24,50,26,0.8476927876472473,False
147,159,12,0.8462980180978775,False
24,52,28,0.8460196703672409,False
39,130,91,0.8451717853546142,False
4,104,100,0.8451482728123665,True
63,117,54,0.8447625070810318,False
28,46,18,0.8441683858633041,False
23,36,13,0.8438726663589478,False
38,150,112,0.8438649907708168,False
30,59,29,0.8405838400125504,False
5,87,82,0.8403799086809158,False
12,26,14,0.8401626825332642,False
21,37,16,0.8383327767252922,False
106,140,34,0.8377902939915657,False
14,26,12,0.8376852735877037,False
3,88,85,0.8376578398048877,False
107,133,26,0.8375567883253098,False
69,106,37,0.8367182552814484,False
52,153,101,0.8367165893316268,False
24,158,134,0.8366849720478058,False
28,155,127,0.8352678909897804,False
20,67,47,0.8321839451789856,False
112,158,46,0.8319528818130493,False
8,123,115,0.8317762225866318,False
89,140,51,0.8298784509301186,False
28,117,89,0.8296948917210102,False
100,143,43,0.8256862103939057,False
120,132,12,0.825170686841011,False
9,108,99,0.8245537273585797,False
92,98,6,0.8242130979895592,False
83,99,16,0.8225644111633301,False
4,131,127,0.82217508405447,False
16,56,40,0.8210551589727402,False
8,141,133,0.8200019598007202,False
86,148,62,0.8199669539928436,False
115,131,16,0.8193879663944245,False
3,141,138,0.8190915856510401,False
56,145,89,0.8184655599296093,False
77,143,66,0.8179017409682274,False
9,152,143,0.8177332699298858,False
36,118,82,0.8177035167813301,False
37,134,97,0.817694614827633,False
75,137,62,0.8176223322749138,False
74,105,31,0.8175046145915985,False
93,114,21,0.8169799447059631,False
27,38,11,0.8167937248945236,False
26,117,91,0.8166373051702976,False
10,79,69,0.8160095192492008,False
52,154,102,0.8158552646636963,False
21,147,126,0.8135912135243416,False
5,45,40,0.8135478764772415,False
3,75,72,0.8131173610687256,False
40,152,112,0.8120214432477951,False
99,148,49,0.8118063278496266,False
76,105,29,0.8110288459807634,False
34,56,22,0.8103757664561272,False
8,14,6,0.8098397105932236,True
47,74,27,0.8086542278528214,False
152,158,6,0.8080961674451828,False
15,37,22,0.807097178697586,False
8,78,70,0.8070469200611115,False
91,145,54,0.8057061865925789,False
137,145,8,0.8045408815145493,False
4,78,74,0.8028983533382416,False
136,144,8,0.8028746515512466,False
75,83,8,0.8028123646974563,False
6,145,139,0.8025647044181824,False
17,28,11,0.8022730708122253,False
65,147,82,0.8014663085341454,False
26,125,99,0.8011248663067818,False
39,90,51,0.8007927313446999,False
10,119,109,0.8007418513298035,True
16,123,107,0.7991053938865662,True
136,159,23,0.798948059976101,False
101,125,24,0.7982517838478088,False
141,149,8,0.7974090695381164,False
4,9,5,0.7969254910945892,False
86,153,67,0.7968116700649261,False
3,86,83,0.7967532351613045,False
41,136,95,0.7966814294457436,False
9,155,146,0.7958447948098183,False
81,128,47,0.7954183738678694,False
34,98,64,0.7951656132936478,False
41,128,87,0.7948986846953631,False
72,139,67,0.7947689116001129,False
8,148,140,0.7947403162717819,False
85,158,73,0.7945434242486954,False
130,148,18,0.794489124417305,False
50,85,35,0.7940551042556763,False
28,152,124,0.7932128600776196,False
138,144,6,0.792830016836524,False
45,140,95,0.792508339881897,False
120,127,7,0.7922487497329712,False
81,104,23,0.7919684663414955,False
144,159,15,0.7905372351408004,False
3,104,101,0.7898929804563523,False
68,128,60,0.7898741811513901,False
90,156,66,0.7897980242967606,False
52,106,54,0.7897497415542603,False
17,49,32,0.789084030687809,False
137,151,14,0.7882702738046646,False
4,60,56,0.7871951073408127,False
34,39,5,0.7850618630647659,False
12,110,98,0.7840042155236006,False
101,124,23,0.7832727923989296,False
82,89,7,0.783080393075943,False
98,139,41,0.7808742396533489,False
39,51,12,0.7800719767808915,False
18,148,130,0.779677328467369,False
9,27,18,0.7795912712812424,False
14,100,86,0.7791970849037171,True
38,54,16,0.777870374917984,False
33,142,109,0.7777285486459732,False
73,83,10,0.7775693863630295,False
124,154,30,0.7775097846984863,False
8,147,139,0.777445624768734,False
29,55,26,0.7769413962960243,False
25,30,5,0.7767020929604769,False
2,38,36,0.7765838399529457,False
117,155,38,0.7761489689350128,False
48,152,104,0.7759705752134323,False
28,51,23,0.7751135030761361,False
70,79,9,0.7744699940085411,False
111,151,40,0.7743698120117187,False
71,136,65,0.774070805311203,False
16,34,18,0.7724292881786823,False
68,141,73,0.7723555952310562,False
109,149,40,0.771757210791111,False
85,144,59,0.7715171635150909,False
21,122,101,0.7712824076414109,False
106,134,28,0.7701484620571136,False
68,79,11,0.7698783647269011,False
55,146,91,0.7698332533240319,False
1,9,8,0.7692869931459427,False
76,121,45,0.7690140753984451,False
13,123,110,0.7685097977519035,True
14,127,113,0.768484215438366,False
47,65,18,0.7682893455028534,False
94,157,63,0.7680395349860192,False
46,148,102,0.7678292110562325,False
87,145,58,0.7673830837011337,False
111,141,30,0.7670544981956482,False
4,151,147,0.7667244449257851,False
34,62,28,0.7666185989975929,False
28,36,8,0.7661173194646835,False
73,88,15,0.7646145641803741,False
29,145,116,0.7628357917070389,False
109,154,45,0.762204610556364,False
16,100,84,0.7619830220937729,False
12,33,21,0.7615952394902706,False
2,147,145,0.7586013574153185,False
51,79,28,0.7584780246019364,False
9,28,19,0.7583269268274307,False
87,119,32,0.75803901553154,False
93,102,9,0.7576026558876038,False
87,143,56,0.757188118994236,False
92,155,63,0.7569441080093384,False
121,144,23,0.7569399327039719,False
8,144,136,0.7567648231983185,False
31,58,27,0.7565103739500045,False
75,102,27,0.7557379603385925,False
21,111,90,0.7553409785032272,False
90,101,11,0.7547225922346115,False
73,140,67,0.753140977025032,False
17,150,133,0.7509958297014236,False
34,159,125,0.7507580008357764,False
89,130,41,0.7491484902799129,False
94,133,39,0.748997014760971,False
20,155,135,0.7488996982574463,False
7,24,17,0.748281055688858,True
142,155,13,0.7482382398098707,False
17,83,66,0.7479067847132683,False
16,23,7,0.7477656230330467,False
37,91,54,0.747717347741127,False
62,77,15,0.7468542784452439,True
20,145,125,0.7460551291704178,False
97,119,22,0.7459662884473801,False
48,131,83,0.7452352821826935,False
69,98,29,0.7445969425141812,False
93,142,49,0.7445612952113152,False
70,86,16,0.7441939815878869,False
69,130,61,0.7437699466943741,False
117,151,34,0.7432612977921963,False
45,155,110,0.7431391723453998,False
39,148,109,0.7423806428909302,False
103,128,25,0.7422359883785248,False
19,86,67,0.740769675374031,False
84,156,72,0.7402119427919388,False
47,60,13,0.7395665608346462,False
26,152,126,0.7381654173135758,False
32,46,14,0.7379894405603409,False
20,94,74,0.7374204337596894,False
105,127,22,0.7372942611575126,False
92,158,66,0.7371639363467694,False
124,149,25,0.7369889080524444,False
76,106,30,0.736874309182167,False
72,151,79,0.7356413796544075,False
90,129,39,0.735181525349617,False
74,145,71,0.7345871686935425,False
22,128,106,0.7343007892370224,False
84,147,63,0.733845642209053,False
32,98,66,0.7334322206676006,False
59,67,8,0.73234983086586,False
114,141,27,0.7312874853610992,False
48,65,17,0.7310880038887262,False
1,129,128,0.7297688454389573,False
131,143,12,0.7291717544198036,False
85,129,44,0.7280747771263123,False
21,159,138,0.727898719906807,False
19,73,54,0.7278730571269989,False
34,117,83,0.7269364193081855,False
27,120,93,0.7258134186267853,False
1,157,156,0.7254938155412674,False
66,129,63,0.7253196209669113,False
45,150,105,0.7250602141022682,False
74,144,70,0.7246505960822105,False
33,111,78,0.7240282461047173,False
32,89,57,0.7238211750984191,False
132,140,8,0.7236365169286728,False
7,118,111,0.7234359413385392,False
99,109,10,0.7224767282605171,False
20,152,132,0.7223782926797867,False
13,119,106,0.7222990492358804,True
29,123,94,0.7222248256206513,False
114,142,28,0.7219840414822102,False
68,85,17,0.7202904775738717,False
140,149,9,0.7201180934906006,False
5,155,150,0.7199818342924118,False
107,158,51,0.7199419498443603,True
93,152,59,0.719148650765419,False
130,137,7,0.7189630970358849,False
60,86,26,0.7179871678352356,False
106,143,37,0.7178214967250824,False
24,72,48,0.7177070587873459,False
140,154,14,0.7173276126384736,False
86,130,44,0.716995770484209,False
27,97,70,0.716895791888237,False
47,109,62,0.7163858219981194,False
53,148,95,0.7146254926919937,False
66,139,73,0.713927860558033,False
6,84,78,0.7138285771012306,False
69,156,87,0.7130983918905258,False
84,99,15,0.7129470109939575,False
56,97,41,0.7127539724111557,False
8,119,111,0.7124000504612923,False
77,155,78,0.7116034038364887,False
82,93,11,0.7104602366685867,False
60,80,20,0.710411262512207,False
50,141,91,0.7099268108606338,False
17,45,28,0.7086089685559273,True
29,42,13,0.7084824249148369,False
44,106,62,0.7082523375749588,False
87,102,15,0.7070374190807343,False
68,137,69,0.7065033838152885,False
19,63,44,0.7061932116746903,False
62,100,38,0.7060310781002045,False
84,142,58,0.7059767052531243,False
92,109,17,0.7056797802448272,False
37,78,41,0.7040309444069862,False
75,134,59,0.7033475190401077,False
102,124,22,0.7033146146684885,False
10,145,135,0.702782505005598,False
65,84,19,0.7022060349583625,False
6,104,98,0.7019269376993179,False
89,117,28,0.701713316142559,False
30,72,42,0.7013485699892044,False
29,108,79,0.700410196185112,False
32,136,104,0.7003916569054127,False
103,127,24,0.700227239727974,False
88,144,56,0.6991307750344277,False
82,141,59,0.6975661873817444,False
38,111,73,0.6972844704985619,False
16,64,48,0.6959451392292977,False
108,139,31,0.695533749461174,False
88,117,29,0.6952430099248886,False
36,88,52,0.6950597457587719,False
70,143,73,0.6947368741035461,False
80,143,63,0.6937594920396805,False
23,67,44,0.6936665877699852,False
146,151,5,0.6920350655913353,False
105,159,54,0.691939203441143,False
14,86,72,0.6918219685554504,False
60,118,58,0.6901971787214279,False
9,81,72,0.689750163629651,False
16,58,42,0.689342874288559,False
51,139,88,0.6889779895544053,False
34,88,54,0.6886707887053489,False
77,83,6,0.6885933578014374,False
139,145,6,0.6882899612188339,False
89,134,45,0.6880130257457495,False
62,78,16,0.6879747621715069,True
108,140,32,0.6874551177024841,False
58,81,23,0.6872780300676823,False
9,141,132,0.6869595348834991,False
38,152,114,0.6866450726985931,False
140,145,5,0.6865752190351486,False
67,84,17,0.686298468708992,False
25,90,65,0.6860811561346054,False
135,146,11,0.6858969077467918,False
129,134,5,0.6855561457574367,False
134,150,16,0.6849979609251022,False
19,151,132,0.6847394704818726,False
